Id,CodProv,CA,Porc,Superficie
7237,46,10,3.75586854460094,120.53625189978
7238,46,10,6.5558912386707,2.57386256463623
7239,46,10,7.98460798460798,201.416688573425
7240,46,10,4.95867768595041,144.054094330688
7241,46,10,5,82.6711986358337
7242,46,10,10.9289617486339,51.5293436134338
7243,46,10,5.03367600141794,13.4143849624786
7244,46,10,9.25925925925926,5.83736637437439
7245,47,7,1.69491525423729,29.1435756625977
7246,47,7,4.16666666666667,47.9096482824707
7247,47,7,3.38345864661654,90.2391833481445
7248,47,7,7.85714285714286,181.848539992188
7249,47,7,7.08092485549133,85.4042119223633
7250,47,7,7.07964601769912,35.4908555505371
7251,47,7,5.39688792594052,95.6533023212891
7252,47,7,3.84615384615385,30.3468735874023
7253,47,7,2.83018867924528,28.6052249951172
7254,47,7,5.27255540384413,20.9823347958984
7255,47,7,4.45205479452055,75.2848585270996
7256,47,7,2.4390243902439,36.9250259729004
7257,47,7,3.84615384615385,49.0791263056641
7258,47,7,6.06060606060606,23.2510526877441
7259,47,7,4.41767068273092,69.4984390285645
7260,47,7,4,29.6293754382324
7261,47,7,4.65116279069767,73.9440757155762
7262,47,7,5.40540540540541,24.944363043457
7263,47,7,3.06122448979592,28.6802998896484
7264,47,7,4.62046204620462,57.7832915273438
7265,47,7,2.32558139534884,28.8823425019531
7266,47,7,0,11.1020056618652
7267,47,7,4.01665442076904,43.0852847819824
7268,47,7,1.48367952522255,54.2284739633789
7269,47,7,6.15384615384615,48.5517461208496
7270,47,7,3.75,39.8653376320801
7271,47,7,7.84796281104731,81.5438757102051
7272,47,7,8.10810810810811,18.7576565107422
7273,47,7,12.3287671232877,50.6414998662109
7274,47,7,3.45140781108084,83.4765720087891
7275,47,7,4.60829493087558,58.0826320603027
7276,47,7,1.24223602484472,31.1259440341797
7277,47,7,4.13223140495868,57.2906744387207
7278,47,7,1.26582278481013,42.3034943537598
7279,47,7,8.78701050620821,99.8966153959961
7280,47,7,6.36704119850187,49.5913183820801
7281,47,7,4.97237569060773,53.4630654509277
7282,47,7,4.03225806451613,46.1612459208984
7283,47,7,4.76190476190476,64.4720151115723
7284,47,7,4.61538461538462,30.7138159748535
7285,47,7,1.25,28.619209703125
7286,47,7,3125,30.2234158496094
7287,47,7,5.09554140127389,156.476468177979
7288,47,7,6.64961636828645,52.3877986313477
7289,47,7,9.23423423423423,221.354562562744
7290,47,7,3.42465753424658,45.230409432373
7291,47,7,0.881057268722467,58.3563432512207
7292,47,7,2.53164556962025,65.502498942627
7293,47,7,10.2040816326531,37.6947202512207
7294,47,7,7.75039745627981,109.705343582764
7295,47,7,5.20833333333333,54.4150258908691
7296,47,7,6.20573355817875,56.7682099006348
7297,47,7,1.42857142857143,24.1291477612305
7298,47,7,2.09497206703911,131.323703456055
7299,47,7,7.00934579439252,76.7115674394531
7300,47,7,3.7037037037037,31.9131578474121
7301,47,7,9.44625407166124,42.4251929599609
7302,47,7,6.14035087719298,86.8641227856445
7303,47,7,13.7254901960784,34.0562837722168
7304,47,7,3.54609929078014,55.4838994277344
7305,47,7,2.52707581227437,74.6665652355957
7306,47,7,0.558659217877095,64.9736444958496
7307,47,7,4.42477876106195,29.2693555148926
7308,47,7,2.94117647058824,30.8943557712402
7309,47,7,12.262156448203,113.90250154126
7310,47,7,5.95009596928983,45.0614658366699
7311,47,7,4.41988950276243,36.997746114502
